Unnamed: 0,Mark,Competitor,Nat,Location,Date,Results Score,Discipline,Gender,Date_Created,Athlete ID,Number of Runs,Number of Bike Rides,Profile Visibility,2024 Weeks Scraped
950.0,15:18.76,Jasmijn LAU,NED,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1127,5000m,F,30 Oct 24,10375244.0,0.0,0.0,Private,
952.0,15:18.80,Bailey HERTENSTEIN,USA,"Cougar Athletic Stadium, Azusa, CA (USA)",12 APR 2024,1127,5000m,F,30 Oct 24,,,,,
186.0,2:02.01,Verena MEISL,GER,"Moselstadion, Trier (GER)",06 SEP 2024,1127,800m,F,30 Oct 24,85752784.0,6.0,0.0,Private,
951.0,15:18.78,Soukaina ATANANE,MAR,"Estadio Enrique Lopez Cuenca, Nerja (ESP)",22 MAY 2024,1127,5000m,F,30 Oct 24,,,,,
192.0,2:02.06,Honour FINLEY,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1126,800m,F,30 Oct 24,,,,,
1141.0,13:23.24,Andrew COLLEY,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1126,5000m,M,30 Oct 24,175792.0,31.0,608.0,Private,
1685.0,1:01:31,Mike Kiptum BOIT,KEN,Porto (POR),15 SEP 2024,1126,Half,M,30 Oct 24,,,,,
,2:10:15,Olika ADUGNA,ETH,Beijing (CHN),03 NOV 2024,1126,Full,M,15 Jan 25,,,,,
,2:10:15,Abdelkarim BEN ZAHRA,MAR,Nanchang (CHN),10 NOV 2024,1126,Full,M,15 Jan 25,,,,,
623.0,3:38.57,Jack ROWE,GBR,"Stadion Śląski, Chorzów (POL)",18 MAY 2024,1126,1500m,M,30 Oct 24,2827104.0,2628.0,7.0,Public,45.0
,52:45,Caroline Makandi GITONGA,KEN,Amsterdam (NED),22 SEP 2024,1126,10M Road,F,15 Jan 25,,,,,
211.0,1:46.57,Robin OESTER,SUI,"TSV Stadion, Pfungstadt (GER)",14 AUG 2024,1126,800m,M,30 Oct 24,47414877.0,527.0,3.0,Public,45.0
,1:10:11,Veronicah Nyaruai WANJIRU,KEN,Ravenna (ITA),10 NOV 2024,1126,Half,F,15 Jan 25,,,,,
621.0,3:38.53,Masato SAIKI,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",12 MAY 2024,1126,1500m,M,30 Oct 24,19173401.0,0.0,0.0,Private,
188.0,2:02.02,Elise VANDERELST,BEL,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",27 JUL 2024,1126,800m,F,30 Oct 24,65601344.0,62.0,0.0,Private,
190.0,2:02.04,Natalіia KROL,UKR,"Lantos Mihály Sportközpont, Budapest (HUN)",26 MAY 2024,1126,800m,F,30 Oct 24,,,,,
2334.0,2:12:05,Yoshihiro MAEDA,JPN,Osaka (JPN),25 FEB 2024,1126,Full,M,30 Oct 24,34149347.0,4.0,1094.0,Public,45.0
209.0,1:46.56,Lenny KOTIKASH,KEN,"Stade du Parc de la Dodaine, Nivelles (BEL)",16 JUN 2024,1126,800m,M,30 Oct 24,,,,,
189.0,2:02.03,Jaylah HANCOCK-CAMERON,AUS,"LAZ Wien, Wien (AUT)",22 JUN 2024,1126,800m,F,30 Oct 24,,,,,
523.0,4:10.03,Lauren GREGORY,USA,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1126,1500m,F,30 Oct 24,37651602.0,1353.0,152.0,Public,45.0
1683.0,1:01:31,Yusaku NOMURA,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 FEB 2024,1126,Half,M,30 Oct 24,,,,,
2336.0,2:12:06,Dinghong YANG,CHN,Wuhan (CHN),24 MAR 2024,1126,Full,M,30 Oct 24,,,,,
1684.0,1:01:31,Girmaw AMARE,ISR,"Stadio Olimpico, Roma (ITA)",09 JUN 2024,1126,Half,M,30 Oct 24,,,,,
524.0,4:10.11,Sarah Muthoni NYAMBURA,KEN,"Prefectural Stadium, Okayama (JPN)",30 MAY 2024,1126,1500m,F,30 Oct 24,,,,,
1149.0,32:14.93,Konstanze KLOSTERHALFEN,GER,"Sportanlage am Oberen Wöhrd, Regensburg (GER)",13 APR 2024,1126,10000m,F,30 Oct 24,,,,,
1150.0,32:15.24,Chloé HERBIET,BEL,"Atletiekbaan Brakkenstein, Nijmegen (NED)",18 MAY 2024,1126,10000m,F,30 Oct 24,61582475.0,95.0,0.0,Public,45.0
,15:19,Eilish MCCOLGAN,GBR,Wien (AUT),26 MAY 2024,1126,5k Road,F,15 Jan 25,21880851.0,219.0,6.0,Public,0.0
954.0,15:19.15,Olga VOVK,RUS,"Kalininets Stadium, Yekaterinburg (RUS)",15 AUG 2024,1126,5000m,F,30 Oct 24,21209661.0,39.0,12.0,Public,45.0
1046.0,15:31.69,Aubrey FRENTHEWAY,USA,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",27 JAN 2024,1126,5000m,F,30 Oct 24,,,,,
955.0,15:19.34,Yalemget YAREGAL,ETH,"LAZ Wien, Wien (AUT)",22 JUN 2024,1126,5000m,F,30 Oct 24,,,,,
956.0,15:19.40,Kate AXFORD,GBR,"Manchester Regional Arena, Manchester (GBR)",29 JUN 2024,1126,5000m,F,30 Oct 24,52420738.0,1395.0,3.0,Private,
890.0,8:29.06,Collins KIPNGOK,KEN,"Stade Omnisport de JAPOMA, Douala (CMR)",23 JUN 2024,1126,3000m Steeple,M,30 Oct 24,,,,,
2331.0,2:12:03,Michael Mugo GITHAE,KEN,Tokyo (JPN),03 MAR 2024,1126,Full,M,30 Oct 24,,,,,
889.0,8:29.01,Mohammed AATAATI,MAR,"Estadio Iberoamericano, Huelva (ESP)",30 APR 2024,1126,3000m Steeple,M,30 Oct 24,,,,,
2332.0,2:12:04,Asrar HIYRDEN,ETH,Sevilla (ESP),18 FEB 2024,1126,Full,M,30 Oct 24,,,,,
2335.0,2:12:06,Ryo MATSUMOTO,JPN,Tokyo (JPN),03 MAR 2024,1126,Full,M,30 Oct 24,30339156.0,29.0,1.0,Public,45.0
1372.0,1:10:10,Nelly JEPTOO,KEN,Rio de Janeiro (BRA),01 JUN 2024,1126,Half,F,30 Oct 24,,,,,
1371.0,1:10:10,Lauren MCNEIL,GBR,Berlin (GER),07 APR 2024,1126,Half,F,30 Oct 24,47416469.0,195.0,0.0,Private,
1790.0,2:30:43,Momoko WATANABE,JPN,Nagoya (JPN),10 MAR 2024,1126,Full,F,30 Oct 24,135497520.0,0.0,19.0,Public,45.0
1373.0,1:10:12,Georgie GRGEC,NZL,Valencia (ESP),27 OCT 2024,1126,Half,F,30 Oct 24,18114045.0,1776.0,608.0,Private,
891.0,8:29.21,Awet MENGSTEAB,SWE,"Olympiastadion, Helsinki (FIN)",30 AUG 2024,1126,3000m Steeple,M,30 Oct 24,,,,,
2333.0,2:12:04,Nagu HABTAMU,ETH,Wuhan (CHN),24 MAR 2024,1126,Full,M,30 Oct 24,,,,,
,28:04,Santiago CATROFE,URU,Valencia (ESP),14 JAN 2024,1126,10k Road,M,15 Jan 25,,,,,
,32:15,Isabel BARREIRO,ESP,Laredo (ESP),16 MAR 2024,1126,10k Road,F,15 Jan 25,,,,,
,32:15,Verity OCKENDEN,GBR,Pulford (GBR),24 MAR 2024,1126,10k Road,F,15 Jan 25,16918385.0,,,Private,
1142.0,13:23.34,Tai DINGER,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1126,5000m,M,30 Oct 24,17175025.0,2450.0,33.0,Public,45.0
1384.0,28:03.60,Toru KUBOTA,JPN,"Athletic Track, Abashiri (JPN)",10 JUL 2024,1126,10000m,M,30 Oct 24,45350776.0,0.0,2.0,Public,45.0
1148.0,32:14.43,Carolina ROBLES,ESP,"Estadi Municipal La Bòbila, Gavá (ESP)",02 MAR 2024,1126,10000m,F,30 Oct 24,111183515.0,539.0,2.0,Public,45.0
957.0,15:19.69,Maria FORERO,ESP,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1125,5000m,F,30 Oct 24,37392037.0,1150.0,405.0,Private,
958.0,15:19.69,Hannah STEELMAN,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1125,5000m,F,30 Oct 24,,,,,
212.0,1:46.59,Ermias GIRMA,ETH,"Suzhou Olympic Sports Centre, Suzhou (CHN)",27 APR 2024,1125,800m,M,30 Oct 24,86185454.0,114.0,0.0,Public,45.0
214.0,1:46.59,Henry FISHER,GBR,"Campo Scuola Moreno Martini, Lucca (ITA)",19 MAY 2024,1125,800m,M,30 Oct 24,33502406.0,671.0,1.0,Public,45.0
,32:15.57,Kana MIZUMOTO,JPN,"Yanmar Stadium Nagai, Osaka (JPN)",07 DEC 2024,1125,10000m,F,15 Jan 25,93518857.0,,,Public,0.0
1151.0,32:15.91,Jasmijn LAU,NED,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1125,10000m,F,30 Oct 24,10375244.0,0.0,0.0,Private,
,15:31.93,Anika THOMPSON,IRL,"Boston Univ. Track & Tennis Center, Boston, MA (USA) (i)",07 DEC 2024,1125,5000m,F,15 Jan 25,113144941.0,1043.0,,Public,0.0
194.0,2:02.09,Gena LÖFSTRAND,RSA,"Centro Sportivo Saletti, Nembro (ITA)",19 JUN 2024,1125,800m,F,30 Oct 24,58991839.0,10.0,4.0,Public,45.0
,32:16,Kaede KAWAMURA,JPN,Okayama (JPN),15 DEC 2024,1125,10k Road,F,15 Jan 25,,,,,
213.0,1:46.59,Louis VERCUEIL,FRA,"Stade Jacques Forestier, Aix-les-Bains (FRA)",12 MAY 2024,1125,800m,M,30 Oct 24,64117418.0,1322.0,83.0,Private,
215.0,1:46.59,Gabriele ANGIONO,ITA,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1125,800m,M,30 Oct 24,57895670.0,41.0,2.0,Public,45.0
747.0,9:47.47,Elena BURKARD,GER,"LAZ Wien, Wien (AUT)",22 JUN 2024,1125,3000m Steeple,F,30 Oct 24,54121337.0,0.0,9.0,Public,45.0
893.0,8:29.42,Alexander KORCZYNSKI,USA,"Hayward Field, Eugene, OR (USA)",07 JUN 2024,1125,3000m Steeple,M,30 Oct 24,46514749.0,2762.0,53.0,Public,45.0
,2:10:16,Boniface KIMUTAI,KEN,Changsha (CHN),20 OCT 2024,1125,Full,M,15 Jan 25,90667504.0,,,Public,0.0
529.0,4:10.24,Wilma NIELSEN,SWE,"Sollentunavallen, Sollentuna (SWE)",16 JUN 2024,1125,1500m,F,30 Oct 24,77307821.0,596.0,6.0,Private,
525.0,4:10.13,Suus ALTORF,NED,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",25 MAY 2024,1125,1500m,F,30 Oct 24,47333928.0,960.0,173.0,Private,
1691.0,1:01:33,Johannes MOTSCHMANN,GER,Hamburg (GER),15 SEP 2024,1125,Half,M,30 Oct 24,21148281.0,4254.0,68.0,Public,45.0
2337.0,2:12:07,Adam NOWICKI,POL,Sevilla (ESP),18 FEB 2024,1125,Full,M,30 Oct 24,2222378.0,67.0,1182.0,Public,45.0
2338.0,2:12:08,Panuel MKUNGO,KEN,Daegu (KOR),07 APR 2024,1125,Full,M,30 Oct 24,,,,,
1687.0,1:01:32,Tatsuya IYODA,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 FEB 2024,1125,Half,M,30 Oct 24,,,,,
1690.0,1:01:33,Albert ROP,BRN,Istanbul (TUR),28 APR 2024,1125,Half,M,30 Oct 24,11356610.0,20.0,10.0,Public,45.0
1793.0,2:30:47,Hildah Jepkogei CHEBOI,KEN,Enschede (NED),21 APR 2024,1125,Full,F,30 Oct 24,,,,,
624.0,3:38.59,Ferdinand Kvan EDMAN,NOR,"Fana Stadion, Bergen (NOR)",22 MAY 2024,1125,1500m,M,30 Oct 24,10131653.0,3.0,0.0,Public,45.0
1792.0,2:30:47,Iwona BERNARDELLI,POL,Sevilla (ESP),18 FEB 2024,1125,Full,F,30 Oct 24,,,,,
1794.0,2:30:49,Daeun JEONG,KOR,Osaka (JPN),28 JAN 2024,1125,Full,F,30 Oct 24,30249925.0,27.0,1.0,Public,45.0
,2:10:18,Rene CHAMPI,PER,Valencia (ESP),01 DEC 2024,1125,Full,M,15 Jan 25,,,,,
892.0,8:29.31,Víctor ORTIZ RIVERA,PUR,"Polideportivo Zorrotza, Bilbao (ESP)",18 JUN 2024,1125,3000m Steeple,M,30 Oct 24,38763189.0,492.0,10.0,Public,45.0
626.0,3:38.63,Josh HOEY,USA,"Percy Beard Track, Gainesville, FL (USA)",12 APR 2024,1125,1500m,M,30 Oct 24,138930070.0,0.0,0.0,Public,45.0
1689.0,1:01:33,Tadu ABATE,ETH,Guadalajara (MEX),25 FEB 2024,1125,Half,M,30 Oct 24,,,,,
749.0,9:47.76,Miu SAITOU,JPN,"Universiade Commemorative Stadium, Kobe (JPN)",21 APR 2024,1125,3000m Steeple,F,30 Oct 24,,,,,
748.0,9:47.47,Nancy CHEPKWURUI,UGA,"Estadio Atlético de la VIDENA, Lima (PER)",29 AUG 2024,1125,3000m Steeple,F,30 Oct 24,,,,,
627.0,3:38.63,Sam ELLIS,USA,"AtletiekArena Gaston Roelants Kessel-Lo / Hal 5, Leuven (BEL)",27 JUL 2024,1125,1500m,M,30 Oct 24,18163861.0,975.0,5.0,Private,
1791.0,2:30:46,Tristin VAN ORD,USA,"Orlando, FL (USA)",03 FEB 2024,1125,Full,F,30 Oct 24,23693449.0,3754.0,34.0,Private,
625.0,3:38.62,Silas ZURFLUH,SUI,"TSV Stadion, Pfungstadt (GER)",25 MAY 2024,1125,1500m,M,30 Oct 24,,,,,
1688.0,1:01:32,Awet Nftalem KIBRAB,NOR,Copenhagen (DEN),15 SEP 2024,1125,Half,M,30 Oct 24,,,,,
631.0,3:38.66,Luc LE BARON,FRA,"Sportcentrum Wembley, Kortrijk (BEL)",13 JUL 2024,1125,1500m,M,30 Oct 24,25504823.0,3000.0,78.0,Public,45.0
630.0,3:38.66,Steven JACKSON,USA,"Un. of Kentucky Outdoor Track Facility, Lexington, KY (USA)",24 MAY 2024,1125,1500m,M,30 Oct 24,1771283.0,21.0,861.0,Private,
629.0,3:38.65,Luca NOTI,SUI,"Centre sportif Bout-du-Monde, Genève (SUI)",22 JUN 2024,1125,1500m,M,30 Oct 24,55452806.0,9.0,4.0,Public,45.0
527.0,4:10.22,Charlotte MOUCHET,FRA,"Stade Raymond Troussier, Decines (FRA)",04 MAY 2024,1125,1500m,F,30 Oct 24,112056814.0,548.0,42.0,Public,45.0
528.0,4:10.22,Flavie RENOUARD,FRA,"Boudewijnstadion, Bruxelles (BEL)",26 MAY 2024,1125,1500m,F,30 Oct 24,37407311.0,2366.0,222.0,Private,
526.0,4:10.20,Nicole VANASSE,USA,"Lincoln HS, Portland, OR (USA)",09 JUN 2024,1125,1500m,F,30 Oct 24,29682728.0,0.0,0.0,Public,45.0
1686.0,1:01:32,Iliass AOUANI,ITA,Sevilla (ESP),28 JAN 2024,1125,Half,M,30 Oct 24,,,,,
,15:20,Robe DIDA,ETH,Oelde (GER),08 JUN 2024,1125,5k Road,F,15 Jan 25,,,,,
,15:20,Lemlem NIBRET,ETH,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",27 APR 2024,1125,5k Road,F,15 Jan 25,,,,,
1143.0,13:23.60,Victor KIMUTAI,KEN,"Nishishina Athletic Stadium, Nobeoka (JPN)",04 MAY 2024,1125,5000m,M,30 Oct 24,81506583.0,1242.0,2.0,Public,45.0
2341.0,2:12:10,El Hadi LAAMECHE,ALG,Sevilla (ESP),18 FEB 2024,1125,Full,M,30 Oct 24,,,,,
193.0,2:02.07,Taiya SHELBY,USA,"Alumni Stadium, Guelph (CAN)",04 JUN 2024,1125,800m,F,30 Oct 24,,,,,
,15:20,Hiwot MEHARI,ETH,"Adi-Dassler-Straße 1, Herzogenaurach (GER)",27 APR 2024,1125,5k Road,F,15 Jan 25,,,,,
,15:20,Caroline KARIBA,KEN,Fukui (JPN),31 MAR 2024,1125,5k Road,F,15 Jan 25,,,,,
628.0,3:38.65,Sam PARSONS,GER,"JSerra Catholic HS, San Juan Capistrano, CA (USA)",16 MAR 2024,1125,1500m,M,30 Oct 24,54176296.0,1389.0,66.0,Public,45.0
,46:25,Naoki KOYAMA,JPN,Kumamoto (JPN),01 DEC 2024,1125,10M Road,M,15 Jan 25,129403345.0,76.0,9.0,Public,0.0
959.0,15:19.75,Judy Jepngetich CHEPASKWONY,KEN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1125,5000m,F,30 Oct 24,,,,,
960.0,15:19.81,Cari HUGHES,GBR,"Heinz-Steyer-Stadion, Dresden (GER)",30 AUG 2024,1125,5000m,F,30 Oct 24,55975379.0,1354.0,240.0,Public,45.0
,2:29:12,Sara NESTOLA,ITA,Valencia (ESP),01 DEC 2024,1125,Full,F,15 Jan 25,97051133.0,6.0,,Public,0.0
1152.0,32:16.31,Shiho TACHIZAKO,JPN,"Athletics Stadium, Fukagawa (JPN)",17 JUL 2024,1125,10000m,F,30 Oct 24,,,,,
961.0,15:19.88,Lyubov DUBROVSKAYA,RUS,"Kalininets Stadium, Yekaterinburg (RUS)",15 AUG 2024,1125,5000m,F,30 Oct 24,,,,,
962.0,15:19.93,Sarah WANJIRU,KEN,"Aoba Park Athletic Field, Chitose (JPN)",20 JUL 2024,1125,5000m,F,30 Oct 24,141271079.0,0.0,0.0,Public,45.0
1386.0,28:04.54,Hiroki YAMANAKA,JPN,"National Stadium, Tokyo (JPN)",09 MAY 2024,1125,10000m,M,30 Oct 24,131575250.0,0.0,0.0,Public,45.0
963.0,15:20.02,Kristine Eikrem ENGESET,NOR,"Stadio Olimpico, Roma (ITA)",07 JUN 2024,1125,5000m,F,30 Oct 24,12012236.0,1389.0,7.0,Public,45.0
1385.0,28:04.36,Samuel CHELANGA,USA,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1125,10000m,M,30 Oct 24,90214809.0,0.0,0.0,Public,45.0
1144.0,13:23.61,Anthony CAMERIERI,USA,"Drake Stadium, Los Angeles, CA (USA)",17 MAY 2024,1125,5000m,M,30 Oct 24,37392546.0,2735.0,589.0,Public,45.0
2340.0,2:12:09,Shuho DAIROKUNO,JPN,Tokyo (JPN),03 MAR 2024,1125,Full,M,30 Oct 24,,,,,
1387.0,28:04.58,Evan JENKINS,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 MAR 2024,1125,10000m,M,30 Oct 24,73659831.0,1082.0,0.0,Public,45.0
1374.0,1:10:13,Rebecca LONEDO,ITA,Sevilla (ESP),28 JAN 2024,1125,Half,F,30 Oct 24,132547942.0,0.0,0.0,Public,45.0
1375.0,1:10:13,Wakana KABASAWA,JPN,"Ishin Me-Life Stadium, Yamaguchi (JPN)",11 FEB 2024,1125,Half,F,30 Oct 24,,,,,
2339.0,2:12:08,Peter HERZOG,AUT,Berlin (GER),29 SEP 2024,1125,Full,M,30 Oct 24,17046618.0,1472.0,59.0,Public,45.0
1376.0,1:10:15,Hanne VERBRUGGEN,BEL,Mainz (GER),05 MAY 2024,1124,Half,F,30 Oct 24,52372470.0,334.0,23.0,Private,
,32:17,Edna Ngeringwony KIPLAGAT,KEN,"1000 Shore Road, Cape Elizabeth, ME (USA)",03 AUG 2024,1124,10k Road,F,15 Jan 25,,,,,
,32:17,Nina CHYDENIUS,FIN,Lille (FRA),16 NOV 2024,1124,10k Road,F,15 Jan 25,,,,,
1145.0,13:23.63,Kazuya SHIOJIRI,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1124,5000m,M,30 Oct 24,,,,,
1692.0,1:01:34,Yemane HAILESELASSIE,ERI,"Houston, TX (USA)",14 JAN 2024,1124,Half,M,30 Oct 24,,,,,
1695.0,1:01:34,Emmanuel ROUDOLFF,FRA,Valencia (ESP),27 OCT 2024,1124,Half,M,30 Oct 24,,,,,
964.0,15:20.11,Georgie GRGEC,NZL,"Wimbledon Park Athletics Track, London (GBR)",03 AUG 2024,1124,5000m,F,30 Oct 24,18114045.0,1776.0,608.0,Private,
1694.0,1:01:34,Koen NAERT,BEL,"Atletiekstadium Gentbrugge, Gentbrugge (BEL)",10 MAR 2024,1124,Half,M,30 Oct 24,2770994.0,291.0,0.0,Public,45.0
534.0,4:10.34,Yazmine WRIGHT,USA,"Dean A. Hayes Track and Soccer Stadium, Murfreesboro, TN (USA)",01 JUN 2024,1124,1500m,F,30 Oct 24,44564763.0,852.0,1.0,Public,45.0
197.0,2:02.17,Sylivia Chematui CHESEBE,KEN,"Nyayo National Stadium, Nairobi (KEN)",14 JUN 2024,1124,800m,F,30 Oct 24,,,,,
616.0,4:12.95,Sofia THØGERSEN,DEN,"Atletická hala, Ostrava (CZE) (i)",30 JAN 2024,1124,1500m,F,30 Oct 24,,,,,
533.0,4:10.33,Chikako MORI,JPN,"Athletics Stadium, Setagaya, Tokyo (JPN)",27 JUL 2024,1124,1500m,F,30 Oct 24,31098671.0,219.0,2.0,Public,45.0
1693.0,1:01:34,Mohcin OUTALHA,MAR,Marrakech (MAR),28 JAN 2024,1124,Half,M,30 Oct 24,,,,,
1395.0,28:05.37,Nelson MANDELA,KEN,"Universiade Commemorative Stadium, Kobe (JPN)",20 APR 2024,1124,10000m,M,30 Oct 24,6982180.0,4580.0,137.0,Public,45.0
1388.0,28:04.77,Wil SMITH,USA,"Cobb Track and Angell Field, Palo Alto, CA (USA)",29 MAR 2024,1124,10000m,M,30 Oct 24,2136588.0,743.0,1277.0,Public,45.0
1394.0,28:05.05,Andrew COLLEY,USA,"Hayward Field, Eugene, OR (USA)",21 JUN 2024,1124,10000m,M,30 Oct 24,175792.0,31.0,608.0,Private,
,2:10:20,Wilson CHERUIYOT,KEN,Xichang (CHN),09 NOV 2024,1124,Full,M,15 Jan 25,67534040.0,109.0,44.0,Public,0.0
,2:10:19,Therence BIZOZA,BDI,Valencia (ESP),01 DEC 2024,1124,Full,M,15 Jan 25,,,,,
965.0,15:20.29,Erika KEMP,USA,"Emerson Field, Concord, MA (USA)",08 JUN 2024,1124,5000m,F,30 Oct 24,16516041.0,17.0,42.0,Private,
1147.0,13:23.74,Yusuke TAMURA,JPN,"Denka Big Swan Stadium, Niigata (JPN)",28 JUN 2024,1124,5000m,M,30 Oct 24,1391235.0,2.0,178.0,Public,45.0
196.0,2:02.17,Kate JENDREZAK,USA,"Potts Field, Boulder, CO (USA)",12 MAY 2024,1124,800m,F,30 Oct 24,125399393.0,27.0,1.0,Public,45.0
2342.0,2:12:12,Akihito EISHIN,JPN,Osaka (JPN),25 FEB 2024,1124,Full,M,30 Oct 24,,,,,
,28:05,Vincent Kibet YEGON,KEN,Kumamoto (JPN),01 DEC 2024,1124,10k Road,M,15 Jan 25,,,,,
,28:05,Ezra Kipketer TANUI,KEN,Cali (COL),18 AUG 2024,1124,10k Road,M,15 Jan 25,,,,,
531.0,4:10.32,Taylor WERNER,USA,"Keskusurheilukenttä, Joensuu (FIN)",20 JUL 2024,1124,1500m,F,30 Oct 24,113594774.0,183.0,7.0,Private,
530.0,4:10.32,Nia AKINS,USA,"Franklin Field, Philadelphia, PA (USA)",27 APR 2024,1124,1500m,F,30 Oct 24,49163846.0,0.0,0.0,Public,45.0
1149.0,13:23.81,Tomoki OTA,JPN,"National Stadium, Tokyo (JPN)",19 MAY 2024,1124,5000m,M,30 Oct 24,13872681.0,0.0,533.0,Public,45.0
1150.0,13:23.83,Efrem GIDEY,IRL,"Parc des Sports, Maisons-Laffitte (FRA)",06 JUL 2024,1124,5000m,M,30 Oct 24,48998044.0,466.0,5.0,Public,45.0
1151.0,13:23.91,Hayden WILDE,NZL,"Estadio Iberoamericano, Huelva (ESP)",30 APR 2024,1124,5000m,M,30 Oct 24,94415939.0,0.0,0.0,Public,45.0
195.0,2:02.15,Anastasiya MADYSHEVA,RUS,"Salyut Geraklion Stadion, Moskva (RUS)",27 JUL 2024,1124,800m,F,30 Oct 24,,,,,
1155.0,32:17.50,Miriam DATTKE,GER,"Sportpark Orsbeck, Wassenberg (GER)",04 MAY 2024,1124,10000m,F,30 Oct 24,,,,,
1154.0,32:16.98,Jessica GOCKLEY-DAY,USA,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1124,10000m,F,30 Oct 24,65853028.0,1685.0,7.0,Public,45.0
1153.0,32:16.85,Nina CHYDENIUS,FIN,"Stadio Olimpico, Roma (ITA)",11 JUN 2024,1124,10000m,F,30 Oct 24,4754747.0,33.0,0.0,Private,
1146.0,13:23.66,Ferdinand Kvan EDMAN,NOR,"Bislett Stadion, Oslo (NOR)",30 MAY 2024,1124,5000m,M,30 Oct 24,10131653.0,3.0,0.0,Public,45.0
2343.0,2:12:12,Jackson Kemboi RUTTO,KEN,Hannover (GER),14 APR 2024,1124,Full,M,30 Oct 24,,,,,
2344.0,2:12:12,Ahmed EL HASSOUNI,MAR,Rabat (MAR),21 APR 2024,1124,Full,M,30 Oct 24,10955108.0,0.0,0.0,Public,45.0
1393.0,28:05.03,Noah KIPLIMO,KEN,"Universiade Commemorative Stadium, Kobe (JPN)",21 APR 2024,1124,10000m,M,30 Oct 24,,,,,
1392.0,28:05.02,Bukayawe MALEDE,ISR,Rishon Letzion (ISR),15 FEB 2024,1124,10000m,M,30 Oct 24,,,,,
532.0,4:10.33,Elena BURKARD,GER,"Stedelijke Atletiekpiste, Ninove (BEL)",20 JUL 2024,1124,1500m,F,30 Oct 24,54121337.0,0.0,9.0,Public,45.0
751.0,9:48.16,Manami NISHIYAMA,JPN,"Denka Big Swan Stadium, Niigata (JPN)",27 JUN 2024,1124,3000m Steeple,F,30 Oct 24,,,,,
635.0,3:38.73,Sigurd TVEIT,NOR,"Fana Stadion, Bergen (NOR)",22 MAY 2024,1124,1500m,M,30 Oct 24,21295355.0,1898.0,5.0,Public,45.0
634.0,3:38.71,Samuel CHARIG,GBR,"Tooting Bec Athletics Track, London (GBR)",24 JUL 2024,1124,1500m,M,30 Oct 24,,,,,
633.0,3:38.70,Rheinhardt HARRISON,USA,"Hayward Field, Eugene, OR (USA)",05 JUN 2024,1124,1500m,M,30 Oct 24,54852017.0,982.0,0.0,Public,45.0
632.0,3:38.69,Theo QUAX,NZL,"Jack Kemp Stadium, Los Angeles, CA (USA)",11 MAY 2024,1124,1500m,M,30 Oct 24,84392751.0,340.0,0.0,Public,45.0
894.0,8:29.48,Baptiste GUYON,FRA,"Estadio Iberoamericano, Huelva (ESP)",30 APR 2024,1124,3000m Steeple,M,30 Oct 24,21547435.0,1335.0,96.0,Public,45.0
750.0,9:48.1h,Balemlay SHUMET,ETH,"Stadium, Hawassa (ETH)",04 JUL 2024,1124,3000m Steeple,F,30 Oct 24,,,,,
752.0,9:48.22,Katelyn STEWART-BARNETT,CAN,"Cougar Athletic Stadium, Azusa, CA (USA)",11 APR 2024,1124,3000m Steeple,F,30 Oct 24,37881888.0,0.0,0.0,Public,45.0
1802.0,2:30:55,Bashanke BILO,ETH,Riyadh (KSA),10 FEB 2024,1124,Full,F,30 Oct 24,,,,,
,2:29:18,Juliet CHEKWEL,UGA,Mersin (TUR),15 DEC 2024,1124,Full,F,15 Jan 25,,,,,
,2:29:15,Sofia CAMACHO,USA,Valencia (ESP),01 DEC 2024,1124,Full,F,15 Jan 25,18896435.0,1785.0,189.0,Public,0.0
,28:05.07,Josphat Ledama KISAISA,KEN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",09 NOV 2024,1124,10000m,M,15 Jan 25,,,,,
,28:05.03,Tatsuya IYODA,JPN,"NITTAIDAI Athletic Stadium, Yokohama (JPN)",01 DEC 2024,1124,10000m,M,15 Jan 25,,,,,
